Complexes(UniProt IDs)	Min-p-value	Avg-p-value	Number-of-resources
Q96TC7;Q9P0J0	Null	Null	0
Q96K58;Q96MX3	Null	Null	0
Q9ULY5;Q9UJ14	0.0217015986899	0.04054100340076667	3
Q92876;Q9UKR3	0.00115456111528	0.00115456111528	1
P59542;Q9NRX5	Null	Null	0
P08243;Q9NVR0	Null	Null	0
Q96PC5;Q8TBM8	Null	Null	0
A2RUC4;P21127	Null	Null	0
O75962;Q9NVR5	0.0126083460924	0.03202756116845	4
Q9H582;Q8N3X6	Null	Null	0
Q9H0B6;O43572	0.0207646676772	0.0353634730784	2
Q8N1W2;Q9BUG6;Q9ULD9;Q6PCB5;Q5VWQ0;Q9UN30	0.00565102153569	0.00565102153569	1
Q13882;O15264	Null	Null	0
P0DP23;Q8N5S9	2.35908517123e-05	0.005675903677803653	15
Q69YI7;Q9BTE3	Null	Null	0
P22531;P01040	0.0103092021983	0.01712695834315	2
P41587;Q9Y5Y0	0.0499622784796	0.0499622784796	1
Q12866;Q92854	0.0499607057562	0.0499607057562	1
Q5TEU4;Q86WU2	Null	Null	0
Q16342;Q9UMR2	Null	Null	0
Q96EP5;P09012	0.042477909142	0.042477909142	1
A2A3N6;Q9BYB4	0.0320591286912	0.0335163618135	2
Q96G74;Q9BQC3	0.0170712086739	0.025794642503825	4
Q9Y4P1;P49674	Null	Null	0
Q9C040;O75382	0.00167180775985	0.01347445759391	7
Q9UNS1;Q09028	Null	Null	0
O00401;Q562R1	0.0249811392398	0.037470922498	2
P26378;P05455	Null	Null	0
Q9C000;Q8N1G0	0.0499622784796	0.0499622784796	3
Q13938;Q9NZI2	Null	Null	0
Q14596;Q13501	8.64997896118e-05	0.01401929287507085	8
Q5T753;Q701N4;Q9BYQ4;Q9BYQ3;P60410;Q8IUG1;Q9BYR2;Q07627;P60331;Q9BYR5;Q9BYR3;Q9BYQ0;P26371;P0C7H8;Q9BYQ6;Q6L8G9;P60409;Q6L8G4;Q5T7P2;Q5TCM9;Q5TA81;O14633;Q5T751;Q5TA78;Q5T7P3;Q5T754;Q5T752;P49901;P59990;P60370;Q5TA77;Q6L8G8	1.1310834164e-58	0.004470513381388138	61
Q8NA42;Q8IW36	0.0170712086739	0.0170712086739	1
O43257;Q9BRX5	Null	Null	0
O95789;Q9ULH7	Null	Null	0
Q9H1K0;O75165	Null	Null	0
Q14767;Q8N2S1	0.000780070829953	0.016190139409581	3
Q92911;O60779	0.0133857472513	0.03391533330416666	6
Q9NXJ5;Q969T4	Null	Null	0
P22528;P01040	0.0103092021983	0.01712695834315	2
Q6E0U4;Q9UI42	Null	Null	0
Q96EK5;Q63ZY3	0.00484398821826	0.02151223555584	6
F5GWP8;P48681	Null	Null	0
Q8N3Y7;Q8IU89	Null	Null	0
Q6PEW1;P49842	Null	Null	0
O00526;Q99795	Null	Null	0
Q8N5V2;Q9BSK4	Null	Null	0
O15015;Q9UEG4	Null	Null	0
Q68CZ1;O75161	9.43634068492e-06	0.01631196346814952	19
Q13322;Q9HB19	0.0499622784798	0.0499622784798	1
Q8WVC6;Q9Y394	Null	Null	0
O75506;Q9UK73	Null	Null	0
Q9NPJ4;Q6P2E9	0.0059448946315	0.0167447865454	4
P35749;P14649	0.000775022930005	0.026839620301055127	8
Q01130;P45984;Q16539;P54646	2.25572757892e-05	0.014494845103724894	112
Q96FV2;O60361	Null	Null	0
O95251;P55201	0.0142252835825	0.015442571530866667	3
P51693;Q06481	Null	Null	0
Q96QE3;P35249	0.0011889789263	0.0336809767882	3
Q99697;Q9Y458	0.0209801307895	0.04029443290328	5
Q00987;Q9NUQ6	0.0499607057562	0.0499607057562	2
Q8TEP8;O95684	0.00165240258383	0.01237644592990231	13
Q9P246;Q16850	0.0386477252339	0.038850381525	2
P21580;P54725	0.0499622784796	0.0499622784796	1
Q96JP9;Q4KMG0	Null	Null	0
Q6NXT4;Q8WUD6	0.0130225991848	0.0130225991848	1
P51151;P61106	0.00307152889294	0.006392072331723332	3
O95294;P19971	Null	Null	0
O00560;Q9NRD5	Null	Null	0
Q96SQ5;Q9NZV7	Null	Null	0
Q96B36;Q93009	0.0249811392398	0.04014166903243333	3
Q9UJ41;Q9NQA3	Null	Null	0
Q96A37;Q8N9W6	Null	Null	0
Q8WWB5;Q8N7E2	Null	Null	0
Q96S82;P0CG47	0.0386477252339	0.0386477252339	1
Q86XZ4;Q01804	Null	Null	0
Q13572;Q03154	0.0249811392398	0.034362222738366664	3
Q6ZN55;Q8NB50	Null	Null	0
O94991;Q8N6P7	Null	Null	0
A6H8L7;Q16850	0.0269027653353	0.027475447963700002	2
Q8NEW0;Q6PML9	0.000161659415418	0.000161659415418	1
Q8IWJ2;Q13439	0.00170011404673	0.015419767040865	2
Q9P2W1;Q9NV56	0.0499607057562	0.0499607057562	1
P43268;P50548	0.0499622784796	0.0499622784796	2
Q9UPY5;Q9UBU6	Null	Null	0
Q12926;Q15434	0.0218944438225	0.0224394691406	2
Q08722;Q4KMQ2	0.0499607057562	0.049961020300879996	5
A0AVG3;Q16623	0.0386477252339	0.04618971224876667	3
Q86UR1;Q8WY64	Null	Null	0
Q9NPE6;Q8TC36	0.0178346838945	0.0178346838945	4
Q9BWM5;Q13398	0.0114027178959	0.0114027178959	1
Q9HBH5;Q9Y394	Null	Null	0
Q9BWS9;P51688	0.0249811392398	0.03201708852795	2
Q3SY79;Q9UBV4	Null	Null	0
P41732;Q5JW98	Null	Null	0
P15104;O75936	0.0325472731256	0.04596431966654999	6
Q15642;Q9Y5K6	Null	Null	0
P56279;Q96HA8	0.0249811392398	0.04163418358406667	3
P50876;Q6TCH4	Null	Null	0
Q9P289;Q9Y6E0;Q9Y376;Q7L7X3	0.00626615260192	0.019286167611706668	3
Q9NV35;Q01433	0.00588355841705	0.00588355841705	1
O95264;P48167	0.0228595353092	0.03690238297176667	3
Q9NPC8;Q08117	0.0499607057562	0.0499614921179	2
P43119;Q9Y5Y0	0.0499622784796	0.0499622784796	1
P05154;P07288	4.71817034246e-06	4.71817034246e-06	1
Q9UBS3;Q96S16	Null	Null	0
Q8IYN2;Q6P2D0	Null	Null	0
Q86X76;Q9NRH2	Null	Null	0
P37235;P62760	Null	Null	0
Q9H4B0;Q9BXW7	Null	Null	0
P58658;B0FP48	Null	Null	0
P19634;P04920	0.000250095567256	0.005737539902813167	6
Q15011;Q4ZIN3	0.0360656940978	0.0360656940978	1
Q9NUC0;Q6P2D0	Null	Null	0
Q9H3D4;O15350	5.66180441095e-05	0.016251618548686363	20
Q6ZN55;Q5VZL5	Null	Null	0
P22532;P01040	0.0103092021983	0.01712695834315	2
Q96JB6;Q96DA0	Null	Null	0
P80188;P02753	0.0164213498143	0.035331368322475	4
Q14978;Q8TED0	0.0130228448451	0.014761331414250001	2
P11717;P20645	0.00105914789412	0.01486016221074125	8
A7MD48;Q32M78	0.0104017420178	0.01051480443105	2
Q9H320;Q8IZU1	Null	Null	0
Q8N9B5;Q86TI2	Null	Null	0
Q8NGN2;Q8NCS7	Null	Null	0
P29373;P47895	0.000257612100698	0.000773622663819	2
O60294;Q9UJK0	Null	Null	0
Q9H1Z4;Q9ULV3	0.0499622784796	0.0499622784796	1
Q6UXI9;P23142	Null	Null	0
Q15842;Q9NPA1	0.00129188710233	0.002887074463835	2
Q9UP38;Q14332	0.000206854520804	0.005460804953665212	33
P62502;Q969Y0;Q96L15	Null	Null	0
Q9ULD5;Q8TD17	0.0114027178959	0.0114027178959	1
Q9H2H9;O60779	0.0433895309553	0.047679537662200004	3
Q96CG3;Q8NEX9	Null	Null	0
Q7Z333;Q9H6Y2	0.0499622784796	0.0499622784796	1
P35321;P35326;P01040;P22528;P22531;P22532;O14732	4.32666002808e-11	0.0003538086081778435	14
Q76FK4;P0CB38	Null	Null	0
Q13526;Q9H0C8	0.0249811392398	0.0249811392398	1
P09382;P17931	3.30271923972e-05	3.30271923972e-05	1
H3BS42;Q5T619	Null	Null	0
O43824;Q8N3L3	Null	Null	0
Q96S97;Q68DH5	Null	Null	0
Q8NDF8;Q9UKD2	Null	Null	0
P22607;Q13641	0.0249811392398	0.04718659634184444	9
P34897;P34896	1.04296397044e-06	0.010687734414457636	38
Q96K30;O95684	Null	Null	0
Q02040;Q9NZ63	Null	Null	0
Q92611;Q8TEB9	0.0178346838945	0.0178346838945	1
Q8N568;Q8N5W9	Null	Null	0
Q9P2K8;Q9Y2K2	Null	Null	0
P27037;P36894	0.000487891352516	0.007647446282233222	9
B3SXQ8;Q14194	Null	Null	0
P0C7P0;Q86WW8	Null	Null	0
P49746;P35443	0.000101268205102	0.005223703667449	10
Q9BRR8;Q9BRX9	0.00484556094171	0.00484556094171	1
Q8TAF8;P36021	Null	Null	0
P21589;Q8WWI5	0.0499622784796	0.0499622784796	2
E9PDX1;Q96SB3	Null	Null	0
Q14587;Q92610	Null	Null	0
Q8TAU3;O43482	0.0148440007056	0.01968647602184	5
Q8IVJ1;Q8TDT2	Null	Null	0
Q86Z23;Q96CG8	Null	Null	0
P35326;P01040	0.0103092021983	0.01712695834315	2
Q9UJV8;Q3KP31	Null	Null	0
O00139;Q5SW79	0.0142677471156	0.0142677471156	1
P59817;Q8N9N8	Null	Null	0
Q8N1E6;P63208	0.0389296234956	0.0389296234956	1
O14519;Q8WUU5	Null	Null	0
Q9BSH3;Q8NI38	Null	Null	0
P50607;O75386	0.0011889789263	0.0011889789263	1
Q9BWH6;Q08AF3	0.0136546475475	0.02170162245755	2
Q9Y6X5;P19256	Null	Null	0
O43548;Q96L46	Null	Null	0
Q14206;Q9BYJ1	Null	Null	0
Q9H9L4;Q9P2N6	5.66180441095e-05	0.021166655790341903	5
Q03060;O14503	0.00278158490916	0.003947097146125	2
Q9BY11;Q9UNF0	0.0146514916368	0.0146514916368	1
Q13045;Q9BZG8	Null	Null	0
Q6YN16;Q96HJ9	Null	Null	0
Q9P2G4;Q8TAP6	Null	Null	0
Q66K89;Q9NUD5	Null	Null	0
Q5H9K5;Q15973	Null	Null	0
O60462;Q9BZ76	0.0499607057562	0.0499607057562	4
O95292;Q0GE19	0.0499607057562	0.0499607057562	1
Q8ND82;Q9NY93	Null	Null	0
Q9UHR5;Q9UHX1	0.0499622784796	0.0499622784796	4
O75051;O15031	0.00187161682709	0.020792727232731668	6
A7KAX9;O75044	Null	Null	0
P0DPK4;O60259	0.0499622784796	0.0499622784796	1
P30989;Q9HBW0	0.00329224164765	0.03110763245159	5
P22676;P62760;P61601;P84074;Q16143	0.00782503878495	0.01451871119745	3
Q7Z5H3;P49674	0.00674727304802	0.00674727304802	1
P59942;Q96HJ9	Null	Null	0
Q9H492;Q9Y4P1	0.0131872861072	0.014803259449499999	2
Q9H172;Q8TDT2	Null	Null	0
Q96II8;Q6UWE0	Null	Null	0
O15056;O94827	Null	Null	0
Q9UNN5;Q5VUA4	Null	Null	0
Q7L2R6;Q15935	0.0114027178959	0.0114027178959	1
Q9BZI1;Q9UPG8	Null	Null	0
Q9UKT4;Q9H467	0.0499607057562	0.0499607057562	1
Q99500;P06028	0.0249811392398	0.0249811392398	1
Q9NXE8;Q96ST2	Null	Null	0
Q9Y2W1;Q16629	0.0313445861814	0.0313445861814	1
Q16891;Q5XKP0	3.30271923972e-05	0.011885295767435144	7
P12524;G3V5E1	0.0499607057562	0.0499607057562	1
P42898;Q712K3	0.0165653967425	0.03510174603676666	3
Q16534;Q9UKI8	0.0499607057562	0.0499607057562	1
P35900;O95678	0.0103092021983	0.02771922204265	4
O95571;Q9UFN0;Q8N543	0.0212970263429	0.02845515680505	2
Q9NRG9;Q9UMR2	0.0016100414633	0.02578615997145	2
Q9H4Z2;O95104	Null	Null	0
Q92805;Q13439	0.00170011404673	0.015419767040865	2
P47775;Q13585	0.00338267981079	0.00338267981079	1
Q6ZN55;Q8WUA4	Null	Null	0
Q5T6F0;O14530	Null	Null	0
Q9BV79;O95260	0.0276072562975	0.03116162715875	2
P17655;P07384	0.000330271923972	0.012704796729764645	17
P34925;P21802	0.0249811392398	0.04371699366965	8
Q96N58;Q8TF50	Null	Null	0
P08195;O76082	0.00424792603166	0.03119752525642	8
Q5VT79;Q86SG5	Null	Null	0
Q16623;P61266	4.71817034246e-06	0.01876395730145191	14
Q7RTY0;Q8NBN3	Null	Null	0
O95833;Q13451	Null	Null	0
P21583;P62736	0.0101379574473	0.040006198221525	4
Q7Z3S9;O60259	Null	Null	0
Q71DI3;P49321	Null	Null	0
O15049;O75037	Null	Null	0
P42681;P46108	0.00572621985236	0.02784346280428	2
Q6ZWJ1;Q9Y2K2	Null	Null	0
Q9H8G1;O75362	Null	Null	0
Q14108;Q7L5L3	Null	Null	0
Q5SY68;P31151	Null	Null	0
Q8N1I0;Q96JJ3	0.0499622784796	0.0499622784796	1
Q7L775;Q9NZV7	Null	Null	0
Q9Y4E5;Q9Y467	Null	Null	0
P78413;P78424	Null	Null	0
Q8NAF0;P78332	Null	Null	0
Q16695;P49321	Null	Null	0
Q8NA77;Q8N720	Null	Null	0
H7BY58;P49247	0.00999245569595	0.03908092801971666	15
Q92766;Q9HCJ3	Null	Null	0
Q9UQQ2;Q9NNW5	Null	Null	0
Q9NRM2;Q96PQ6	0.00827422348916	0.01529746608348	2
Q9Y4L5;Q969T4	Null	Null	0
P11274;A7KAX9	Null	Null	0
Q8TD26;O94782	0.0276072562975	0.04250955593663334	3
Q9BV99;Q9NVQ4	Null	Null	0
P48378;Q8HWS3	0.0455575725285	0.0455575725285	1
Q9NVG8;O60664	Null	Null	0
O43524;P85037	0.0499607057562	0.0499607057562	5
O95379;Q96CG3	Null	Null	0
Q86VE0;Q9GZV8	Null	Null	0
A6NDU8;Q92503	0.0130228448451	0.0130228448451	1
Q8TEW6;Q96MW1	Null	Null	0
O15260;Q6RW13	0.00587195113909	0.0243441018182975	4
Q01459;Q6P4A8	Null	Null	0
Q92844;Q86XZ4	Null	Null	0
O95180;P53794	Null	Null	0
Q9P215;O14628	0.0130228448451	0.0130228448451	1
Q6UX27;Q8TBE3	Null	Null	0
Q8NDL9;Q9H4H8	0.0499622784796	0.0499622784796	1
Q8NAF0;Q9H8G1	Null	Null	0
Q8WY07;Q9Y2P4	0.0288374571331	0.0288374571331	1
Q9UKZ9;Q9Y6L7	0.00225056725335	0.01774661138144	3
Q9H013;Q9UKJ8	Null	Null	0
P32970;O14836	0.000434071671506	0.0223015411648195	8
Q8TAP4;Q8WUP2	Null	Null	0
Q5MJ68;A6NFN3	Null	Null	0
Q9Y2J8;P28676	0.0499607057562	0.0499607057562	1
P58397;Q9UKP4	0.000471817034246	0.01309331588119275	8
P43320;P05813	1.88726813698e-05	0.016013705367005047	10
Q8N6S4;Q86Y07	Null	Null	0
Q9H930;Q8NAF0	0.0110874108465	0.0110874108465	1
P52306;Q9H672	Null	Null	0
O15013;Q9UPU7	Null	Null	0
Q9Y283;Q6EMB2	0.00447779197975	0.027220035229674998	2
P43304;Q32NB8	0.00045386195566	0.013241064571986668	3
Q8WXF7;Q8NHH9	0.0023779578526	0.02962314483246714	7
Q9H8X9;Q8NC44	Null	Null	0
Q9H4E5;Q15642	Null	Null	0
Q14195;Q14194	0.000188726813698	0.005778185946066001	3
Q70E73;Q15052	0.0499607057562	0.0499607057562	1
Q8N7W2;P30039	Null	Null	0
Q8TB72;Q14671	0.00116369604109	0.009499189967794999	2
Q9GZM5;Q8N1S5	Null	Null	0
P48200;Q9H074	Null	Null	0
Q96JM2;O95071	0.00265121441285	0.0263953983837125	4
Q9H7S9;Q8TBC4	0.0441674382201	0.04706407198815	2
Q8TF50;Q9HBE1	Null	Null	0
Q9H987;P28070	Null	Null	0
Q6IQ21;Q96K58	Null	Null	0
Q96T21;Q6IQ21	Null	Null	0
O00507;Q86UV5	Null	Null	0
Q96QZ7;Q5TCQ9	0.00242797696605	0.00242797696605	1
O14841;Q9H3S4	0.0249811392398	0.04060310609193333	6
P04053;Q04864	0.0260402784569	0.0351038583385	2
P30040;Q14697	0.00180437801884	0.00180437801884	1
Q9BXW6;Q9P2R3	Null	Null	0
P62745;P61586	5.66180441095e-05	0.015224444270181749	22
Q12913;Q92729	Null	Null	0
P27482;Q9Y3C8	Null	Null	0
Q9BRQ3;Q9H5V7	0.0499622784796	0.0499622784796	2
Q96JM2;Q9H582	0.0499622784796	0.0499622784796	2
Q5JRA6;Q96PC5	0.000731316403081	0.021701112152754425	7
P40763;Q14012	0.000939015228051	0.025686081714505662	9
B4DV38;Q9UL40	Null	Null	0
Q9NUW8;Q8WVL7	Null	Null	0
O14793;Q99988	0.00378969949727	0.026875202626734998	2
Q9H0W5;O43805	Null	Null	0
Q7RTU3;O75360	0.0264493103482	0.0264493103482	1
A6NJL1;O15156	Null	Null	0
Q86WH2;Q9NS23	Null	Null	0
Q7Z569;O14531	Null	Null	0
Q92887;Q9HBW0	0.0249811392398	0.04213980774005	4
Q8IZW8;O75031	Null	Null	0
Q9BUK6;Q7Z4G4	Null	Null	0
Q8NB50;Q9P2J8	Null	Null	0
Q86UK0;P16050	0.0249811392398	0.0378973653286	6
Q9UNF1;Q9NVN8	0.00416659571564	0.00895921468337	2
Q99941;P18850	0.00180437801884	0.012043639036135	4
Q9HAU5;Q9BZI7	4.71817034246e-06	0.007083367540999288	11
Q9HD36;Q07812	6.60543847944e-05	0.027128292240262055	7
Q9BXW7;Q969S9	Null	Null	0
Q92772;Q58FG0	Null	Null	0
Q8NI29;O95396	0.0173623722658	0.0173623722658	1
Q7Z6K1;P17544	0.0499607057562	0.0499607057562	1
Q9HB09;O60281	Null	Null	0
Q9UFF9;Q14201	0.000379243278216	0.000379243278216	1
Q9NR80;Q15464	Null	Null	0
Q13796;Q8TEW0	Null	Null	0
Q9ULZ3;P41218;Q16666	0.00121383197695	0.012107475682455	10
Q96T68;Q15047	0.000225905995997	0.028867611799309852	14
O14578;O94887	Null	Null	0
P00352;P47895;Q01581;O75342;O14732;Q9NTJ4;Q86SG5;P48163	0.000409312328282	0.016848101016944665	9
Q9ULK0;P42261	0.000723121686171	0.015209875251440333	3
Q15398;Q9BXS6	Null	Null	0
Q5T4S7;P28290	Null	Null	0
Q8NFT2;Q658P3	0.000375814684015	0.012286109551761999	11
Q8TC84;Q8WUF5	0.0499607057562	0.0499607057562	2
Q8TF45;Q14586	0.0114027178959	0.03062736602965	2
P42768;O43516	4.71817034246e-06	0.013817430182003883	86
P50281;P51511	8.03082257238e-05	0.017543544526712224	8
O43463;Q86Y97	0.000225905995997	0.0136230993629345	4
A2VDF0;O95825	Null	Null	0
Q96D05;Q8N8J7	Null	Null	0
Q9BSG0;O95158	Null	Null	0
Q9ULJ8;Q96SB3	0.000344178110245	0.000344178110245	1
Q13433;Q9HBW0	0.0499607057562	0.0499607057562	2
Q8IY92;Q9ULJ3	Null	Null	0
Q9P0W8;Q9UHG0	0.00447779197975	0.034799734497383335	3
O75096;Q14114	Null	Null	0
Q92673;P51790	Null	Null	0
O94901;Q9UH99	0.0011889789263	0.014945041738157142	14
Q9NY28;Q9Y2E8	Null	Null	0
Q14CW9;Q9NPA8	0.00026893570952	0.00728957317909675	4
O15162;P84085	Null	Null	0
P40222;Q9NWX5	0.00505741547383	0.0243916959998075	4
O60733;Q9Y2X7	0.0412213527178	0.0470256256265	3
Q12986;P52746	Null	Null	0
Q6NSM0;Q96SQ5	Null	Null	0
Q6IQ21;Q6ZN55	Null	Null	0
Q7Z4V5;Q3LXA3	Null	Null	0
Q04656;Q8N1S5	0.0499622784796	0.0499622784796	2
Q07617;Q9NWZ5	Null	Null	0
O60683;Q96K12	0.000369130124131	0.026016362214143666	3
Q86VQ1;Q9Y6R0	Null	Null	0
Q86Z20;Q07002	Null	Null	0
O94806;Q9BZL6	0.000465068423701	0.0022444377535282	5
Q5T5X7;P18847	0.0499607057562	0.0499607057562	1
Q96FL8;Q0P6H9	Null	Null	0
Q9NS67;Q8NCS7	Null	Null	0
Q3KQU3;O94887	Null	Null	0
Q9Y2D8;Q9H0I3	Null	Null	0
Q15311;Q9NZB2	Null	Null	0
Q5VZ89;Q8IVW1	Null	Null	0
Q7RTP6;Q53HL2	Null	Null	0
A8MVW0;Q8TDW7	Null	Null	0
Q8N8L2;Q99750	Null	Null	0
Q9BWW4;Q9BQ50	Null	Null	0
P49441;O94808	Null	Null	0
O75197;Q9NZR2	0.0499622784796	0.0499622784796	8
O76070;Q99828	0.0249811392398	0.0249811392398	1
P20648;P54707	0.00104220152781	0.016447615604249233	13
Q9ULH4;Q6PJG9	0.000298817455022	0.021057980600132753	8
Q6IQ23;P20929	0.0499607057562	0.0499614921179	2
Q8NI35;Q07157	0.00169504662332	0.03789429097298	4
Q6UB28;Q8N4Q1;P17568;P51970	0.00268890574252	0.019752435855226253	16
Q8N4T4;Q8TBH0	Null	Null	0
Q9Y5F6;Q92729	Null	Null	0
Q6IPR3;O00507	Null	Null	0
O94952;Q9H672	0.0389296234956	0.0389296234956	1
Q8N1G0;P55201	Null	Null	0
Q8N6N3;Q9Y570	Null	Null	0
P28838;P36508	Null	Null	0
Q8NHS0;Q9BWG4	Null	Null	0
Q8NEX9;Q5VT79	Null	Null	0
Q8IZ21;Q5VT25	Null	Null	0
Q96DG6;A5PLN9	Null	Null	0
Q86VM9;Q15750	Null	Null	0
Q96L15;Q969Y0	Null	Null	0
P47224;P62820;Q9H0U4	0.000490463159471	0.021857447769632447	9
Q8NBS9;P07237;P13667	2.00158018006e-05	0.03331276062253353	3
P47901;Q9BXB1	0.0220865003473	0.03602360305175	2
P52738;Q9UQ84	0.0498932456821	0.0498932456821	1
P0CB47;Q96NG5	Null	Null	0
Q5VTB9;O60930	Null	Null	0
P61604;O75896	Null	Null	0
P36222;Q15782	0.0059448946315	0.023701261001049998	8
P19823;P12109	Null	Null	0
Q71H61;Q15155	Null	Null	0
Q9UH65;Q05397	0.0499607057562	0.0499607057562	4
Q8TCN5;Q9BWG4;P24928;P36954;P61218;P52435;P62487;P30876;P19388;P19387;O15514	3.36136971392e-24	0.0030184713018978305	181
P50053;Q8N335	0.0220865003473	0.02353381979355	2
Q08AG5;Q99750	Null	Null	0
O00159;O94832	0.00217719807757	0.02860068307579	3
O75691;Q68CP9	Null	Null	0
P62633;P16989	0.0217979469822	0.0358801127309	2
Q8NCR1;Q6ZRI6	Null	Null	0
Q96C23;P34949	0.0249811392398	0.0249811392398	1
Q9Y584;Q9NUH8	Null	Null	0
A0A0C4DG49;Q9HCP6	Null	Null	0
Q9UM47;P46531	9.43634068492e-06	0.015071140330829506	41
P35225;P24394	0.000147734048199	0.016538466330176364	11
Q9H0B3;Q9BQ70	Null	Null	0
Q9Y5Y3;Q9BRY0	Null	Null	0
Q6UWQ5;Q96L15	Null	Null	0
P59665;Q96DA0	Null	Null	0
Q9HCU4;Q86SQ4	Null	Null	0
Q8NG98;Q3KNW5	Null	Null	0
Q7Z4W2;Q96L15	Null	Null	0
Q9BRI3;Q5T3U5	Null	Null	0
P98088;P05120;P18510	Null	Null	0
P22735;P18077	0.0499622784796	0.0499622784796	1
Q6UUV9;Q9UQ84	0.0498932456821	0.0498932456821	1
Q9BW61;Q66K64	Null	Null	0
Q9H792;Q92558	Null	Null	0
Q9H8V3;Q8NDL9	0.0499622784796	0.0499622784796	1
Q719H9;Q9NVN8	0.0499622784796	0.0499622784796	1
Q7Z3B4;Q9BVL2	0.0016100414633	0.004536979585665	2
O75128;Q8TF74	0.0023386698533	0.009801207054383334	9
Q9BXU0;Q6PIF2	0.00358266401337	0.013637347133738334	6
P28328;O00623	0.000240626687465	0.017312061323095086	70
Q401N2;O75387	Null	Null	0
Q9H063;Q9H1D9	Null	Null	0
Q14676;Q9H9B1	Null	Null	0
O14735;O75915	Null	Null	0
Q13428;Q9BRL6	0.0499622784796	0.0499622784796	1
Q9H9K5;Q9UJA9	Null	Null	0
Q96RE7;Q8NB50	0.00587195113909	0.00587195113909	1
Q8WV41;Q5T0N5	Null	Null	0
Q5GH77;Q13520	Null	Null	0
Q9BT23;P60900	Null	Null	0
Q5JTH9;P52746	Null	Null	0
O14939;Q6P1M0	0.0249811392398	0.0249811392398	1
Q9P0L0;O95292	0.000129284375205	0.018385609382986074	14
Q16832;Q08345	0.0011889789263	0.0180114186918925	8
Q9ULX7;Q9NPA0	0.0325472731256	0.0325472731256	1
O43175;Q9Y450	0.0499622784796	0.0499622784796	4
Q96DX4;Q8TC07	0.0499622784796	0.0499622784796	4
Q96R05;Q93096	Null	Null	0
Q9UHY7;P59817	Null	Null	0
P60201;Q8TDT2	0.0386477252339	0.04807651960531667	6
Q8NF37;Q15392	0.0349277756161	0.037542846222033334	3
Q96EU7;Q9BUJ0	Null	Null	0
Q2HXU8;Q9Y3Q0	Null	Null	0
Q8NAF0;Q6ZN55	Null	Null	0
Q9H0Q0;P37235	Null	Null	0
Q9BRT2;P40939	0.0499607057562	0.0499614921179	2
Q9H040;O60885	Null	Null	0
Q8NCW0;Q9UJ14	0.0217015986899	0.0217015986899	1
Q8NHY2;Q969T4	0.00125457776361	0.00125457776361	1
Q8WUX1;P78348	Null	Null	0
Q8IZ41;P45984	Null	Null	0
O00744;Q8TE56	Null	Null	0
O94880;P0CB38	Null	Null	0
O00142;Q5JRX3	Null	Null	0
Q9UIM3;Q49AN0	Null	Null	0
Q76N89;Q9C0C9	Null	Null	0
O75752;Q9BYC5	0.0260402784569	0.035437311902	3
Q9Y253;Q9ULJ3	0.00388059379627	0.00487627246768	2
Q9H6S1;P57058	Null	Null	0
Q9BSA0;F8WBZ3	Null	Null	0
P05089;Q9NZH6	0.0101379574473	0.040627769782699996	5
Q9H8G1;Q03936	Null	Null	0
Q9NRW3;Q96AK3	0.00277442082561	0.019045919646343636	11
Q9NXG2;Q9Y606	0.0499622784796	0.0499622784796	1
Q12959;Q8NI35;Q8N3R9	3.14544689497e-06	0.01397558242565751	21
P17024;Q8TAU3	0.0114027178959	0.0114027178959	1
P48051;Q9NVV5	Null	Null	0
Q9NWK9;P0CJ78	Null	Null	0
Q70Z53;Q8WVK2	Null	Null	0
O15121;Q9Y5Y0	0.0112292454151	0.026508259220864284	14
Q9BST9;Q96SZ5	0.0217015986899	0.0217015986899	1
Q14332;Q9H461	0.000206854520804	0.0057567099852271295	31
P53609;P49354	0.000396326308767	0.0207864897030804	10
Q6NT76;Q9H832	0.0220865003473	0.0273738086838	3
Q68EA5;Q9Y2A4	0.0114027178959	0.0114027178959	1
Q6PF18;Q96BR9;P61236	Null	Null	0
Q969T4;Q9C0B1	0.0386477252339	0.0386477252339	1
Q7Z403;O15120	0.0499607057562	0.0499607057562	1
Q8TBP5;Q86VU5	Null	Null	0
Q15004;Q9Y605	0.0499607057562	0.0499607057562	2
P19971;P42357	0.0192029532938	0.03869530551276	5
Q03167;P42702	0.0445830625616	0.046376134534266665	3
Q9BXT5;Q6PGQ7	Null	Null	0
Q13671;Q8WWN8	Null	Null	0
Q86YV5;Q9H792;Q9Y2K2	0.0442918015629	0.044733767488250004	2
Q9HAW0;Q8WXE1	0.0496868035517	0.04982375465395	2
O76027;Q5VT79	Null	Null	0
P07339;Q13510	0.000895834122057	0.034053968529411	7
Q9H2G2;O94804	Null	Null	0
Q8IVL6;O95302	Null	Null	0
P24158;P08311	0.00484556094171	0.032944380030382005	5
Q99708;Q9UK61	0.0499622784796	0.0499622784796	2
Q9NYF0;P55039	0.0499622784796	0.0499622784796	1
Q9NVH2;Q7Z333	0.0499622784796	0.0499622784796	1
P55083;Q6ZMP0	Null	Null	0
Q86W50;Q9NWZ5	Null	Null	0
Q86XK7;Q6UW02	Null	Null	0
P31150;P50395	0.000396326308767	0.0180470568103594	5
Q9Y3L3;Q14353	Null	Null	0
P47902;Q9UII5	Null	Null	0
Q70CQ1;Q6NX45	Null	Null	0
